TEXT,FROM_USER,CREATED_AT
Removing some tech from my talk. Will conclude with 5 mins on what inferential reasoning through data is and why computers cant do it #lawdi,christophwarner,"Thu, 31 May 2012 16:48:13 +0000"
"RT @Yemi_OG: DaGrin ""@iAmTBecks: Reminisce n soundsultan ""@wAdUpsEAmLeSs: Todai?? Wc guest artiste una dey carry go? ""@iAmTBecks: #LawDinner !!!""""""",rydarh,"Thu, 31 May 2012 16:39:10 +0000"
RT @adreinhard: @sebhth For the Hoard! (http://t.co/1qKbu76z) #lawdi,amphinitum,"Thu, 31 May 2012 16:39:01 +0000"
Had no idea ISAW has such a lovely garden. In Manhattan no less. #lawdi http://t.co/pAtuPSrF,chrpr,"Thu, 31 May 2012 16:22:43 +0000"
#LAWDI the recessive gene analogy of linked open data. The future is clearer.,Pompeiana79,"Thu, 31 May 2012 16:00:01 +0000"
"Matteo R. has shown how valuable structured URIs can be, as ""seeds"" in the loosy-goosy world of latent semantic linking. #LAWDI",CWBlackwell,"Thu, 31 May 2012 15:58:16 +0000"
"#lawdi Schloen notes all the use cases so far focus on ""juicing up human browsing""",ekansa,"Thu, 31 May 2012 15:58:11 +0000"
"@sebhth ""the recessive gene stage of linked data"". At the moment, advantage of LOD not clear. But if environment changes... #lawdi",eltonteb,"Thu, 31 May 2012 15:58:07 +0000"
#lawdi @sebhth Noting how computationally LOD isn't really new. But the environment data sources on Web) gives advantages to Linked Data,ekansa,"Thu, 31 May 2012 15:57:04 +0000"
#lawdi David Schloen asking about efficiency of querying over giant datasets in graph data models,ekansa,"Thu, 31 May 2012 15:55:32 +0000"
@elli_m I would attend ;-) I want to use OAC to generate commentaries using our Homer Multitext Stuff. I'd love a push! #LAWDI,CWBlackwell,"Thu, 31 May 2012 15:53:20 +0000"
#lawdi @leifuss talking about how Tim Berners-Lee did not want Semantic Web associated with AI,ekansa,"Thu, 31 May 2012 15:53:18 +0000"
@ekansa @paregorios @sgillies +1 to keeping this stuff as easy to learn & do as possible. Too many good devs look askance at LOD #lawdi,chrpr,"Thu, 31 May 2012 15:52:52 +0000"
#lawdi benefits of using OAC? @paregorios provides provenance metadata about annotations,mr56k,"Thu, 31 May 2012 15:50:11 +0000"
@CWBlackwell #LAWDI is this a breakout?,elli_m,"Thu, 31 May 2012 15:50:05 +0000"
"@chrpr @paregorios @sgillies Actually, I have no strong opinions on this, main goal is to keep barriers to entry and use down. #lawdi",ekansa,"Thu, 31 May 2012 15:49:49 +0000"
#lawdi issue of provenance rears its head,davidamichelson,"Thu, 31 May 2012 15:49:22 +0000"
I would like to be hand-held through writing the simplest app possible that does something with a turtle doc. #LAWDI,CWBlackwell,"Thu, 31 May 2012 15:49:12 +0000"
RT @adreinhard: Visit the Pelagios Project: http://t.co/7eCvp4rC Linked open data and ancient places #lawdi,eltonteb,"Thu, 31 May 2012 15:48:27 +0000"
Continue to be very impressed by OAC's elegant simplicity. #lawdi,chrpr,"Thu, 31 May 2012 15:47:42 +0000"
Visit the Pelagios Project: http://t.co/7eCvp4rC Linked open data and ancient places #lawdi,adreinhard,"Thu, 31 May 2012 15:46:56 +0000"
Hoping these #lawdi presentations go onto slideshare. They would make an excellent printed volume when worked up to papers to document event,portableant,"Thu, 31 May 2012 15:46:18 +0000"
RT @ekansa: #lawdi @paregorios talking about how #Pelagios uses the Open Annotation standard to references places (http://t.co/AVTisVPL),eltonteb,"Thu, 31 May 2012 15:46:04 +0000"
#lawdi @paregorios talking about how #Pelagios uses the Open Annotation standard to references places (http://t.co/AVTisVPL),ekansa,"Thu, 31 May 2012 15:45:31 +0000"
@ekansa @paregorios Can we haz a range-14 relegious war now? #lawdi,chrpr,"Thu, 31 May 2012 15:44:43 +0000"
#lawdi @paregorios Oh Boy! #this now on Pleiades URIs (referencing the subject / notion) described by the Pleiades resource. Sigh.,ekansa,"Thu, 31 May 2012 15:43:19 +0000"
@paregorios But you can replace 'string literals' with URIs - so we all know what we're talking about #lawdi,eltonteb,"Thu, 31 May 2012 15:42:10 +0000"
"#lawdi also, really like @paregorios technique of building out turtle statement by statement on slide. May steal idea...",chrpr,"Thu, 31 May 2012 15:41:58 +0000"
@paregorios Learning about 'string literals' and their limitations: not very good with disambiguation #lawdi,eltonteb,"Thu, 31 May 2012 15:41:20 +0000"
RT @ewg118: Atom is a great way to expose objects #lawdi,ekansa,"Thu, 31 May 2012 15:41:06 +0000"
"@paregorios walking us from talking about a web-resource to talking about the ""ancient world thing"" that the web-resource describes. #lawdi",sebhth,"Thu, 31 May 2012 15:40:28 +0000"
Atom is a great way to expose objects #lawdi,ewg118,"Thu, 31 May 2012 15:40:19 +0000"
"#lawdi @paregorios Notes the GAWD project, using Atom Feeds to share typed links. Note: #OpenContext reused this vocabulary, simple & useful",ekansa,"Thu, 31 May 2012 15:40:15 +0000"
cool: http://t.co/xZVG9BLX has vocab tems for significant archeological concepts. #lawdi,chrpr,"Thu, 31 May 2012 15:40:14 +0000"
There is a GAWD! http://t.co/wCVkxlxS #LAWDI,kimtruck,"Thu, 31 May 2012 15:39:50 +0000"
@paregorios Oh my GAWD (Graph of Ancient World Data) http://t.co/r71rzUd2 - the puns continue at #lawdi,eltonteb,"Thu, 31 May 2012 15:39:02 +0000"
"O, GAWD: http://t.co/KGRgvo2d #lawdi @paregorios",adreinhard,"Thu, 31 May 2012 15:38:55 +0000"
RT @elli_m: #lawdi @paregorios showing turtle syntax http://t.co/iaViB1Nq (correcting URL),elli_m,"Thu, 31 May 2012 15:37:43 +0000"
@DublinCore Seasoned #lawdi folks using dcterms as free-range. Can we fix this on our end soon? Literals should be valid in object slot.,chrpr,"Thu, 31 May 2012 15:36:14 +0000"
"Good resource hygiene for linked data will be important to discuss here, yes? #lawdi",sgillies,"Thu, 31 May 2012 15:34:13 +0000"
"#lawdi @paregorios Another great example of a triple, with Turtle syntax",ekansa,"Thu, 31 May 2012 15:32:42 +0000"
#lawdi @paregorios showing turtle syntax http://t.co/K4wY4Efu,elli_m,"Thu, 31 May 2012 15:32:16 +0000"
@elli_m #LAWDI My own take is that LOD takes the tools and techniques developed for SemWeb but doesn't go down the rabbit hole with them,hcayless,"Thu, 31 May 2012 15:32:04 +0000"
@paregorios discussing turtle as language for #RDF #lawdi,JD_PhD,"Thu, 31 May 2012 15:31:43 +0000"
"@paregorios RDF = the platonic form, Turtle triples = the manifestation of that form #lawdi",eltonteb,"Thu, 31 May 2012 15:31:13 +0000"
@paregorios Geography as the basis for much research and learning - the means by which comparanda can be made #lawdi,eltonteb,"Thu, 31 May 2012 15:30:13 +0000"
#lawdi Q: D. Schloen why even discuss the semantic web? it was posited on strong AI=not doable. related to LOD only via T Berners-Lee,elli_m,"Thu, 31 May 2012 15:30:00 +0000"
"@paregorios: geography part of every family or class of resources, must be dealt with. #LAWDI",ByzCapp,"Thu, 31 May 2012 15:29:36 +0000"
"Place, time, people - all key for our linked data discussions at #lawdi There's resources out there we can use to enrich easily.",portableant,"Thu, 31 May 2012 15:29:27 +0000"
"#lod will be one way we make the data to be used in a #semweb view/app available. Not interchangeable terms, but not in opposition. #lawdi",sebhth,"Thu, 31 May 2012 15:29:22 +0000"
#lawdi @paregorios notes that geography is an important common theme for ancient studies. YEP!,ekansa,"Thu, 31 May 2012 15:28:03 +0000"
#lawdi persistence of data and institutional hosting comes up again as an issue,davidamichelson,"Thu, 31 May 2012 15:28:02 +0000"
#lawdi which isn't to say that stack hasn't expanded beyond the original w3c semweb standards.,chrpr,"Thu, 31 May 2012 15:27:55 +0000"
"#lawdi @leifuss D. Schloen asking question about Semantic Web, and Linked Data. Where's the powerful queries? Apps emphasize retrieval!",ekansa,"Thu, 31 May 2012 15:26:23 +0000"
semweb is relevant because it provided the stack that is starting to enable LOD. #lawdi,chrpr,"Thu, 31 May 2012 15:26:04 +0000"
@leifuss @Pelagiosproject decentralisation - the rhizome approach? http://t.co/Icoy5YzP #lawdi,eltonteb,"Thu, 31 May 2012 15:25:33 +0000"
Now for the mighty @paregorios at #lawdi,portableant,"Thu, 31 May 2012 15:24:45 +0000"
#lawdi @leifuss Talking about decentralized approach and growing the data ecosystem,ekansa,"Thu, 31 May 2012 15:23:50 +0000"
RT @elli_m: #lawdi @leifuss what's important about dbpedia is not the content but the stable URIs that it provides,chrpr,"Thu, 31 May 2012 15:23:41 +0000"
#lawdi @leifuss http://t.co/7aAyGCXj gapvis another lod ex.,elli_m,"Thu, 31 May 2012 15:22:55 +0000"
Watching #LAWDI while collecting and creating data in Cyprus on #PKAP12,BillCaraher,"Thu, 31 May 2012 15:22:31 +0000"
RT @ekansa: #lawdi @leifuss demonstrating growth of Linked Open Data for ancient world since 2010 with #Pelagios http://t.co/GPhTJY9t,eltonteb,"Thu, 31 May 2012 15:20:50 +0000"
#lawdi @leifuss what's important about dbpedia is not the content but the stable URIs that it provides,elli_m,"Thu, 31 May 2012 15:20:31 +0000"
#lawdi @leifuss demonstrating growth of Linked Open Data for ancient world since 2010 with #Pelagios http://t.co/GPhTJY9t,ekansa,"Thu, 31 May 2012 15:19:55 +0000"
"RT @eltonteb: @leifuss URIs = words, RDF = sentences, ontologies = grammar #lawdi",tmtn,"Thu, 31 May 2012 15:19:45 +0000"
Awww yeah. @leifuss makes first mention of graph merging. This is where Open World Assumption comes in! #lawdi,chrpr,"Thu, 31 May 2012 15:19:22 +0000"
@leifuss @Pelagiosproject tying together places and documents #lawdi,eltonteb,"Thu, 31 May 2012 15:19:15 +0000"
#lawdi @leifuss http URIs vs. ontologies. start w/ the former. ontologies come after,elli_m,"Thu, 31 May 2012 15:17:15 +0000"
"@leifuss ""Ot yesa eeennsct isht dear snit"" #lawdi",eltonteb,"Thu, 31 May 2012 15:17:11 +0000"
"#lawdi @leifuss Thinks we should emphasize HTTP URIs first, ontologies should follow as a second",ekansa,"Thu, 31 May 2012 15:15:58 +0000"
RT @paregorios: #lawdi @leifuss : http://t.co/ewV7WsZP The Linking Open Data Cloud Diagram,eltonteb,"Thu, 31 May 2012 15:15:51 +0000"
"@leifuss URIs = words, RDF = sentences, ontologies = grammar #lawdi",eltonteb,"Thu, 31 May 2012 15:15:41 +0000"
RT @paregorios: #lawdi @leifuss : http://t.co/70pLvM3d (four rules of linked data),thememorious,"Thu, 31 May 2012 15:14:45 +0000"
#lawdi @leifuss : http://t.co/ewV7WsZP The Linking Open Data Cloud Diagram,paregorios,"Thu, 31 May 2012 15:14:02 +0000"
"RT @tmtn: ""Lolcats are just not as funny as they used to be"" @leifuss #lawdi",eltonteb,"Thu, 31 May 2012 15:13:36 +0000"
"""4 golden rules"": 1. Use URI as names for things; 2. Use HTTP URIs so can be looked up; 3. Provide info as RDF; 4. Link to other URIs #lawdi",eltonteb,"Thu, 31 May 2012 15:13:23 +0000"
"#lawdi @leifuss Golden Rules for LOD: 1: URIs to name things, 2: HTTP URIs to get, 3: Use RDF, 4: Reference other URIs",ekansa,"Thu, 31 May 2012 15:13:20 +0000"
#lawdi @leifuss : http://t.co/70pLvM3d (four rules of linked data),paregorios,"Thu, 31 May 2012 15:12:29 +0000"
layer cake and dpedia images to start off @leifuss talk #lawdi. #webscience,tmtn,"Thu, 31 May 2012 15:11:25 +0000"
"#lawdi @leifuss is doing a great job talking about general context, showing data about how projects use LOD technologies",ekansa,"Thu, 31 May 2012 15:10:31 +0000"
"""Lolcats are just not as funny as they used to be"" @leifuss #lawdi",tmtn,"Thu, 31 May 2012 15:09:48 +0000"
"@leifuss Using Google Trends graph: semantic web in (terminal?) decline, but linked data bumping along the ground too. Work to do! #lawdi",eltonteb,"Thu, 31 May 2012 15:09:25 +0000"
"RT @ekansa: #lawdi @leifuss Contrasting Semantic Web and Linked Open Data, with linked as more simple, lower barrier to entry",portableant,"Thu, 31 May 2012 15:08:37 +0000"
"#lawdi @leifuss Contrasting Semantic Web and Linked Open Data, with linked as more simple, lower barrier to entry",ekansa,"Thu, 31 May 2012 15:08:16 +0000"
Semantic web <-> linked open data diagrams to demonstrate perspective. Hammer @leifuss with comments on his talk. #lawdi,portableant,"Thu, 31 May 2012 15:07:21 +0000"
"RT @ekansa: #lawdi @leifuss kicking off discussion of Semantic Web, Linked Data, geography Beware: #leifDoesntTweet",eltonteb,"Thu, 31 May 2012 15:07:07 +0000"
"#lawdi @leifuss kicking off discussion of Semantic Web, Linked Data, geography Beware: #leifDoesntTweet",ekansa,"Thu, 31 May 2012 15:06:30 +0000"
@leifuss Two perspectives: the semantic web and linked open data #lawdi,eltonteb,"Thu, 31 May 2012 15:06:14 +0000"
"Having said my piece, I now listen. And tweet. #LAWDI",sebhth,"Thu, 31 May 2012 15:06:07 +0000"
"RT @adreinhard: http://t.co/32nXY4dQ #lawdi coffee break at ISAW. Caffeine-inspired organic quantum computing, human networking.",eltonteb,"Thu, 31 May 2012 15:05:34 +0000"
"Next up, Leif Isaksen on 'Geography as a resource for Ancient World Scholarship'. Overview of GAP project. #lawdi",portableant,"Thu, 31 May 2012 15:05:05 +0000"
@leifuss now up on Geography as a Resource for Ancient World Scholarship #lawdi - there's not just one way of doing this,eltonteb,"Thu, 31 May 2012 15:04:59 +0000"
"http://t.co/32nXY4dQ #lawdi coffee break at ISAW. Caffeine-inspired organic quantum computing, human networking.",adreinhard,"Thu, 31 May 2012 15:04:22 +0000"
I think I'm beginning to understand #lawdi concepts. Amazing what discussion can do.,BradHafford,"Thu, 31 May 2012 15:04:02 +0000"
@eltonteb Sending a wave 2 Tinney. Making things open? Coming from Steve that should be: 'UPenn sesame'? Sorry - couldnt resist! ;-) #lawdi,kathrynpiquette,"Thu, 31 May 2012 14:38:04 +0000"
@ekansa @sebhth i don't think it's an either or personally; hard to know how to design a vocab without looking at what is out there #lawdi,edsu,"Thu, 31 May 2012 14:35:38 +0000"
RT @paregorios: #lawdi Linked Open Vocabularies is a great clearinghouse for finding existing vocabs: http://t.co/e0CpXyrG,captain_primate,"Thu, 31 May 2012 14:31:55 +0000"
RT @CWBlackwell: #LAWDI Apropos xkcd comic: http://t.co/Ayh9P2Kn,classicslib,"Thu, 31 May 2012 14:31:37 +0000"
"@ekansa @sebhth I say define vocab terms you need, align later. Vocabulary alignment is a super important topic in this space. #lawdi",chrpr,"Thu, 31 May 2012 14:31:28 +0000"
"RT @eltonteb: @sebhth 'get our house in order first', then can put it out. Each data needs to work for its constituency #lawdi",ekansa,"Thu, 31 May 2012 14:31:25 +0000"
#lawdi Linked Open Vocabularies is a great clearinghouse for finding existing vocabs: http://t.co/e0CpXyrG,paregorios,"Thu, 31 May 2012 14:31:02 +0000"
"@sebhth 'get our house in order first', then can put it out. Each data needs to work for its constituency #lawdi",eltonteb,"Thu, 31 May 2012 14:31:01 +0000"
RT @CWBlackwell: #LAWDI Apropos xkcd comic: http://t.co/Ayh9P2Kn,portableant,"Thu, 31 May 2012 14:30:43 +0000"
"RT @paregorios: another #lawdi theme : mapping, linking, serializing, cross walking, reconciling vocabularies/ontologies",portableant,"Thu, 31 May 2012 14:30:19 +0000"
#LAWDI Apropos xkcd comic: http://t.co/Ayh9P2Kn,CWBlackwell,"Thu, 31 May 2012 14:30:16 +0000"
"#lawdi @sebhth great discussion about which vocabularies / ontologies to use. Use new, or shoe-horn the old?",ekansa,"Thu, 31 May 2012 14:30:06 +0000"
"another #lawdi theme : mapping, linking, serializing, cross walking, reconciling vocabularies/ontologies",paregorios,"Thu, 31 May 2012 14:29:37 +0000"
Argument has turned to community of practice at #lawdi (maybe a little too early?),portableant,"Thu, 31 May 2012 14:29:20 +0000"
"RT @portableant: Day 1 of the Linked Ancient World Data Institute, if you are interested in this, follow #lawdi and maybe join in? http://t.co/Ksm98VB3",Sarah_May1,"Thu, 31 May 2012 14:28:07 +0000"
Q. why not use standards? @sebhth specialists take care of their own vocab/traditions and put it out on the web so it can be used #lawdi,eltonteb,"Thu, 31 May 2012 14:27:51 +0000"
"For those of you interested in learning to play with RDF in curl, check out: http://t.co/CPsCByho #lawdi",chrpr,"Thu, 31 May 2012 14:26:52 +0000"
CIDOC-CRM stuff here: http://t.co/8TcacRn3 #lawdi,tmtn,"Thu, 31 May 2012 14:26:37 +0000"
#lawdi @sebhth CIDOC CRM : http://t.co/8dsqrydy,paregorios,"Thu, 31 May 2012 14:24:57 +0000"
http error code 420 has just hit the #lawdi crowd (enhance your calm) as tea break approaches (http://t.co/Y5WJjDU0),portableant,"Thu, 31 May 2012 14:24:43 +0000"
"RT @ekansa: @sebhth #lawdi ""Information is always a measure of the decrease of uncertainty at the receiver"" #informationTheory",eltonteb,"Thu, 31 May 2012 14:23:23 +0000"
"@sebhth: “try to decrease uncertainty with the info you put onto the web.” Yes, good goal. #LAWDI",ByzCapp,"Thu, 31 May 2012 14:22:18 +0000"
"@sebhth #lawdi ""Information is always a measure of the decrease of uncertainty at the receiver"" #informationTheory",ekansa,"Thu, 31 May 2012 14:22:06 +0000"
RT @portableant: Great opening keynote (is it a keynote) by the awesome @sebhth at #lawdi,chrpr,"Thu, 31 May 2012 14:21:59 +0000"
hoping someone(s) at #lawdi will pick up the twitter URI-posting patrol while I'm doing my talk after coffee :),paregorios,"Thu, 31 May 2012 14:21:53 +0000"
Great opening keynote (is it a keynote) by the awesome @sebhth at #lawdi,portableant,"Thu, 31 May 2012 14:20:54 +0000"
@ekansa @sebhth my head just exploded #lawdi,eltonteb,"Thu, 31 May 2012 14:20:48 +0000"
#lawdi @sebhth http://t.co/8hUUTCZH,paregorios,"Thu, 31 May 2012 14:20:42 +0000"
"#lawdi participants, please follow @adreinhard model and use #lawdi and #breakout hash tags to tweet suggested topics",paregorios,"Thu, 31 May 2012 14:20:35 +0000"
"@sebhth so, the URI is transformed into a URL #lawdi",eltonteb,"Thu, 31 May 2012 14:20:25 +0000"
"@sebhth response: the host physically can't give you the thing (without sucking you into the screen), so it provides a location #lawdi",eltonteb,"Thu, 31 May 2012 14:20:03 +0000"
#lawdi @sebhth : http://t.co/VwVRx4FV,paregorios,"Thu, 31 May 2012 14:19:40 +0000"
"Possible #LAWDI #breakout topic: content creators and librarians meet to learn how to discover, link, and use digitally published material",adreinhard,"Thu, 31 May 2012 14:19:23 +0000"
Now showing curl command line for content negotiation eg curl -I -v http://t.co/jvyRqX76 #lawdi Don't worry it isn't that scary.,portableant,"Thu, 31 May 2012 14:19:20 +0000"
#lawdi @sebhth showing how real humanists do CURL.,ekansa,"Thu, 31 May 2012 14:19:16 +0000"
@sebhth demonstrating the interaction between the client and the host when you ask for a particular URI #lawdi,eltonteb,"Thu, 31 May 2012 14:19:02 +0000"
Step back! It's the terminal! #lawdi,JD_PhD,"Thu, 31 May 2012 14:18:54 +0000"
@davidamichelson smiling and nodding all the way through @sebhth's description of LOC authority records! #lawdi,thememorious,"Thu, 31 May 2012 14:18:35 +0000"
"@chrpr @byzcapp @sgillies Ah! Pragmatism, using the plain Web (Atom) to work nicely, compliment Linked Data (SemWeb) #lawdi",ekansa,"Thu, 31 May 2012 14:17:28 +0000"
@sebhth will transform before our eyes a URI into a URL #lawdi #lodmagic,eltonteb,"Thu, 31 May 2012 14:15:57 +0000"
http://t.co/JCZqDwaW on screen! Will go into this a bit more tomorrow. #lawdi,chrpr,"Thu, 31 May 2012 14:15:43 +0000"
@ekansa @byzcapp @sgillies Looking forward to that. Atom seems a common approach. Need a good status vocab & *more* provenance data! #lawdi,chrpr,"Thu, 31 May 2012 14:14:05 +0000"
RT @mr56k: #lawdi W3C RDFa Distiller and Parser http://t.co/42krb220,eltonteb,"Thu, 31 May 2012 14:13:50 +0000"
@sebhth an entity on the internet has a property and a value - subject - predicate - object = the RDF triple #lawdi,eltonteb,"Thu, 31 May 2012 14:13:40 +0000"
"@sebhth demoing http://t.co/4OSQlkzt - RDFa to other representations. New to me, very cool. #lawdi",ryanfb,"Thu, 31 May 2012 14:13:36 +0000"
#lawdi @sebhth explaining triples. subject -> predicate -> object,ekansa,"Thu, 31 May 2012 14:13:23 +0000"
"""RDF triple"" makes its first appearance at #lawdi",JD_PhD,"Thu, 31 May 2012 14:13:21 +0000"
#lawdi W3C RDFa Distiller and Parser http://t.co/42krb220,mr56k,"Thu, 31 May 2012 14:13:13 +0000"
@sebhth demonstrating how you can use a third party tool to go to the nomisma URI and get back the data in a particular format #lawdi,eltonteb,"Thu, 31 May 2012 14:12:12 +0000"
#lawdi @sebhth showing RDFa to Turtle triple parser,ekansa,"Thu, 31 May 2012 14:11:51 +0000"
"@ByzCapp @sgillies will talk about some of the issues around dynamic data, how to do that well on Web, though yes it's an open issue #LAWDI",ekansa,"Thu, 31 May 2012 14:09:37 +0000"
"@sebhth is an excellent speaker, and it's _great_ to see a #lodlam intro presentation focusing on a new-to-me domain. #lawdi",chrpr,"Thu, 31 May 2012 14:09:36 +0000"
Q&A: What happens as knowledge changes? Identifiers are stable but their associated content changes. No perfect answer. #LAWDI,ByzCapp,"Thu, 31 May 2012 14:07:42 +0000"
"#lawdi @sebhth , pause for H20, now the RDF",ekansa,"Thu, 31 May 2012 14:07:29 +0000"
I just added an entry for NUDS to the #lawdi collaborative glossary,paregorios,"Thu, 31 May 2012 14:07:23 +0000"
@sebhth loves Yale #lawdi,davidamichelson,"Thu, 31 May 2012 14:05:58 +0000"
"#lawdi @sebhth ""loves Yale""",ekansa,"Thu, 31 May 2012 14:05:54 +0000"
"@sebhth ""Sebastian loves Yale"" #lawdi",eltonteb,"Thu, 31 May 2012 14:05:52 +0000"
Sebastian loves Yale #lawdi,tmtn,"Thu, 31 May 2012 14:05:50 +0000"
Dominic Oldman is standing up for Yale's effort #lawdi Sebastian does love Yale :),portableant,"Thu, 31 May 2012 14:05:46 +0000"
#lawdi intervention from audience: Yale is working toward real Linked Data endpoints,paregorios,"Thu, 31 May 2012 14:05:28 +0000"
"#lawdi @sebhth has some really, really infectious enthusiasm!",ekansa,"Thu, 31 May 2012 14:05:24 +0000"
"@sebhth You have to be able to make changes in linked data -- ""5 years we will have Dynamic Linked Data Institute""! #lawdi",thememorious,"Thu, 31 May 2012 14:05:05 +0000"
"RT @paregorios: #lawdi @sebhth the characters in, and stability of, your URIs are a board-level matter of institutional concern!",elli_m,"Thu, 31 May 2012 14:04:56 +0000"
"Question from the floor: what happens if the URI remains stable, but the content changes? How do we 'version' that? #lawdi",eltonteb,"Thu, 31 May 2012 14:04:20 +0000"
"@thememorious I think @sebhth wants to say reading XML from e.g., nomisma ""more best practicy"" than scraping Yale HTML #lawdi",paregorios,"Thu, 31 May 2012 14:04:13 +0000"
"RT @ekansa: #lawdi @sebhth stable URIs, structured data, lower case ""linked data"", still being really useful!",eltonteb,"Thu, 31 May 2012 14:03:05 +0000"
"@sebhth talking about ""scraping"" data from Yale etc. as a ""best practice"" but not exactly Linked Data. #lawdi",thememorious,"Thu, 31 May 2012 14:02:33 +0000"
"#lawdi @sebhth stable URIs, structured data, lower case ""linked data"", still being really useful!",ekansa,"Thu, 31 May 2012 14:02:01 +0000"
"#lawdi @sebhth compares using stable uri to get info about a coin (http://t.co/228C22kT), and scraping a museum's page to get info on a coin",elli_m,"Thu, 31 May 2012 14:01:58 +0000"
"@paregorios I agree, but if one has a choice about publishing institution this is an issue to consider perhaps #lawdi",davidamichelson,"Thu, 31 May 2012 14:01:17 +0000"
"@sebhth: “we are in the process of spreading good and best practices around."" I like all the optimism around here. #LAWDI",ByzCapp,"Thu, 31 May 2012 14:00:12 +0000"
@sebhth The critical point: we're in the business of achieving and spreading good practice #lawdi,eltonteb,"Thu, 31 May 2012 13:59:33 +0000"
#lawdi hoping @sebhth 's demo screen-scraping Yale's website for AWLDJS is mainly to make the point of how much better linked data would be,paregorios,"Thu, 31 May 2012 13:59:32 +0000"
"RT @davidamichelson: #LAWDI if @sebhth demos your site, hope that your code is clean ;)",mr56k,"Thu, 31 May 2012 13:59:21 +0000"
"#LAWDI if @sebhth demos your site, hope that your code is clean ;)",davidamichelson,"Thu, 31 May 2012 13:58:52 +0000"
NUDS draft documentation http://t.co/o1d2UK6C #lawdi,ewg118,"Thu, 31 May 2012 13:58:34 +0000"
Contribution from the floor (Steve Tinney) to explain awldjs: javascript has the intelligence of what the original data looks like #lawdi,eltonteb,"Thu, 31 May 2012 13:58:12 +0000"
Not really. #lawdi,JD_PhD,"Thu, 31 May 2012 13:57:21 +0000"
@sebhth hates Yale. #lawdi,JD_PhD,"Thu, 31 May 2012 13:57:11 +0000"
@davidamichelson I think the URI authority should follow the publishing institution; and hosting must be controlled by same or MOU #lawdi,paregorios,"Thu, 31 May 2012 13:55:44 +0000"
"@nutjob4life Yeah, explained at the bottom, not sure audience will get that far if they think it's only science data. @apache_oodt #lawdi",christophwarner,"Thu, 31 May 2012 13:55:15 +0000"
MT @davidamichelson: perhaps having authority over URIs rest with disciplinary societies more desirable than with large univs? #lawdi,paregorios,"Thu, 31 May 2012 13:54:48 +0000"
@sebhth nuds - numismatics description standard: capturing anything you might want to say about a coin #lawdi,eltonteb,"Thu, 31 May 2012 13:54:31 +0000"
NUDS now being demo'd - fruits of a workshop in London several years ago #lawdi Need more numismatic take up on this.,portableant,"Thu, 31 May 2012 13:54:02 +0000"
"#lawdi @sebhth now talking about different representations of Web resources, big important part of publishing to the Web!",ekansa,"Thu, 31 May 2012 13:53:28 +0000"
@sebhth Data exposed in different formats so that people can get what they want #lawdi,eltonteb,"Thu, 31 May 2012 13:52:57 +0000"
The URIs you mint might be affected by your rubbish .net CMS that your management impose on you #lawdi,portableant,"Thu, 31 May 2012 13:52:39 +0000"
@sebhth For the Hoard! (http://t.co/1qKbu76z) #lawdi,adreinhard,"Thu, 31 May 2012 13:52:03 +0000"
#lawdi @sebheath : going under the hood (capital-L capital-D Linked Data),paregorios,"Thu, 31 May 2012 13:51:28 +0000"
"@sebhth ""characters in URI's are a board-level decision"" - very true, often forgotten; stability requires institutional commitment #lawdi",ryanfb,"Thu, 31 May 2012 13:50:35 +0000"
Seb - URI structure should be appreciated at the highest level of organisation. Indeed. Make it human readable and sensible. #lawdi,portableant,"Thu, 31 May 2012 13:50:25 +0000"
@sebhth mentions issue of institutional context and decisions wrt minting URIs. very true! #lawdi,mr56k,"Thu, 31 May 2012 13:50:19 +0000"
@christophwarner Ultra-cool #lawdi + @apache_oodt = good fit!,nutjob4life,"Thu, 31 May 2012 13:50:09 +0000"
"#lawdi @sebhth the characters in, and stability of, your URIs are a board-level matter of institutional concern!",paregorios,"Thu, 31 May 2012 13:49:44 +0000"
"RT @paregorios: #lawdi @sebhth very clean, clear, cool URIs that are readable and institutionally supportable: nothing in them needs to change",eltonteb,"Thu, 31 May 2012 13:49:27 +0000"
#lawdi @sebhth http://t.co/ew2WbOZ6,paregorios,"Thu, 31 May 2012 13:49:08 +0000"
Thinking about maybe bringing up @apache_oodt at this #lawdi unconference.,christophwarner,"Thu, 31 May 2012 13:48:58 +0000"
"#lawdi @sebhth very clean, clear, cool URIs that are readable and institutionally supportable: nothing in them needs to change",paregorios,"Thu, 31 May 2012 13:48:37 +0000"
#lawdi @sebhth http://t.co/2BoCSRrp,paregorios,"Thu, 31 May 2012 13:47:16 +0000"
Terminology like findspot and hoard makes me smile. #lawdi,chrpr,"Thu, 31 May 2012 13:47:13 +0000"
Lots of geo-goodness will be coming out of this workshop based around http://t.co/7zyryKPf #lawdi Linked ancient world geographical data,portableant,"Thu, 31 May 2012 13:47:00 +0000"
@sebhth on @Pelagiosproject: come and find out what else other people are saying about this or that place - that's a good definition #lawdi,eltonteb,"Thu, 31 May 2012 13:46:09 +0000"
#lawdi @sebhth : http://t.co/H3AOnnzM,paregorios,"Thu, 31 May 2012 13:46:05 +0000"
Reference to GAP and Pelagios api #lawdi with demo of http://t.co/6cwr9NVf,portableant,"Thu, 31 May 2012 13:45:40 +0000"
